Date,Open,High,Low,Close,Volume
2015-01-02,28.498146457179523,28.57112673703812,27.914318137875835,28.250019073486328,7333800
2015-01-05,28.067575564770962,28.16244854682203,27.126150732813404,27.366981506347656,12507900
2015-01-06,27.345091332804213,27.39617614694559,26.316092844663768,26.578813552856445,16507800
2015-01-07,26.951001093360414,27.03857464650699,26.710170342316005,26.958297729492188,9957700
2015-01-08,27.213726203684896,27.556723801149683,27.213726203684896,27.359683990478516,8079600
2015-01-09,27.425369300952486,27.447261998150672,26.739368426996705,26.914518356323242,7807500
2015-01-12,26.951003415227742,26.95830005198813,26.301494170934454,26.542322158813477,9385900
2015-01-13,26.78314753496625,27.045870948025698,26.038765459268728,26.294189453125,12447800
2015-01-14,25.790633672892728,25.797930306930454,25.29437904095947,25.69576072692871,15898600
2015-01-15,25.542514622269977,25.732257791685047,25.017067716331066,25.236005783081055,17568100
2015-01-16,25.075448786617653,25.579000152145426,24.761640566619633,25.462234497070312,27056100
2015-01-20,24.812727784081332,25.418451592735714,24.805431147890122,25.36006736755371,19400600
2015-01-21,25.316284032347998,25.491433957422586,24.907605513696645,25.345476150512695,15830500
2015-01-22,25.236007568203423,25.96579375189125,25.01706948596639,25.929302215576172,18792700
2015-01-23,25.79064162185937,26.15553468227961,25.637387204622012,25.6519832611084,10969300
2015-01-26,25.454948395043967,25.659287680004386,25.294394508909946,25.622798919677734,9899900
2015-01-27,25.287094994410207,25.56441176848361,25.06815688952306,25.294391632080078,9021500
2015-01-28,25.45540592646243,25.45540592646243,24.68691375452589,24.716190338134766,14730700
2015-01-29,24.869887145264585,25.250474339916952,24.716189275876676,25.15532684326172,11378800
2015-01-30,24.855247314010786,25.19924015539471,24.70154945414629,24.745464324951172,11693000
2015-02-02,24.85525267593358,25.191925048828125,24.679598738757726,25.191925048828125,12373400
2015-02-03,25.28705988866199,25.68228523721207,25.28705988866199,25.64569091796875,14545300
2015-02-04,25.572508982277668,25.76280398014531,25.3456224435483,25.448087692260742,10246300
2015-02-05,25.54322951045347,25.674971312918647,25.470038069101705,25.565185546875,10524000
2015-02-06,25.9311365058919,26.575207282806154,25.76280036491954,26.19462013244629,17087400
2015-02-09,25.982363369228743,26.253164684565547,25.931130763407392,26.077510833740234,8454100
2015-02-10,26.311723824154306,26.538610332493114,26.20193804839999,26.465421676635742,12491700
2015-02-11,26.414194851298127,26.75086720921742,26.392238808120002,26.619125366210938,7798100
2015-02-12,26.721584219612037,27.043620999546306,26.70694872231339,27.00702667236328,8167100
2015-02-13,27.0289847717587,27.226597503980624,26.758183379588697,26.919198989868164,8019200
2015-02-17,26.80942300903872,27.09486276621779,26.65572231581456,27.021671295166016,6800200
2015-02-18,27.021668645633476,27.058265773555508,26.458109729623246,26.619125366210938,7745800
2015-02-19,26.56788682708669,26.787455585928413,26.406871226319154,26.589845657348633,5856500
2015-02-20,26.52398364763437,26.970439063850797,26.23854109422696,26.88993263244629,11019700
2015-02-23,26.758183795681138,26.772822086292063,26.480061858010455,26.54593276977539,7399600
2015-02-24,26.53130139886417,27.08022487608205,26.53130139886417,26.88993263244629,8910400
2015-02-25,26.85332475929834,27.0143431416398,26.780136108398438,26.780136108398438,7358500
2015-02-26,26.670352019403563,26.71426688788948,26.260491081407945,26.39223289489746,10363200
2015-02-27,26.319041405003507,26.377594562890366,26.150705264031146,26.19462013244629,8264200
2015-03-02,26.084835052367765,26.53129312126116,26.070196762506043,26.523975372314453,7118100
2015-03-03,26.348317433081455,26.663033670222937,26.143386968698415,26.216575622558594,8338800
2015-03-04,26.09214700683388,26.114103038416978,25.631050799817103,25.682283401489258,11533500
2015-03-05,25.792080686289474,26.01164947628811,25.58714739591792,25.997011184692383,8976400
2015-03-06,25.91650272126821,26.824057282489438,25.850631803179827,26.004329681396484,14177300
2015-03-09,26.00432720755445,26.16534561244556,25.8433115946318,26.106792449951172,8573800
2015-03-10,25.726209625530686,25.792080541356995,25.49200254525239,25.528596878051758,10996700
2015-03-11,25.528589929914386,25.73352037138965,25.4553984922676,25.579822540283203,10593900
2015-03-12,26.619124113946253,27.211962379586065,26.41419360867415,27.14609146118164,18321000
2015-03-13,27.036304382251526,27.241237669757716,26.406874604247715,26.60448455810547,11237500
2015-03-16,26.750862777816167,26.926519470049442,26.575208877551294,26.882604598999023,8077200
2015-03-17,26.61912030363098,26.82405357153725,26.414189827693043,26.75086212158203,8381800
2015-03-18,26.67767411803387,27.0582612912323,26.5971649170923,26.882604598999023,9870300
2015-03-19,26.780139791290654,26.838690161669,26.12143067473146,26.428829193115234,10873800
2015-03-20,26.458097080147525,26.853319628244307,26.414182222817868,26.71426010131836,14009000
2015-03-23,26.670349534144297,26.83136791162003,26.56788430919355,26.575204849243164,7341600
2015-03-24,26.523975372314457,26.670352686995038,26.348318685942118,26.523975372314453,7952200
2015-03-25,26.516665088042647,26.516665088042647,25.887232340365692,25.945785522460938,9066500
2015-03-26,25.82866946491604,26.150703434863686,25.61641847037489,26.070194244384766,10180500
2015-03-27,26.018977910872337,26.253185088644578,25.901874321986217,26.22391128540039,9157800
2015-03-30,26.348315571160803,26.75817926293178,26.326359534947926,26.575204849243164,8954200
2015-03-31,26.50201853990575,26.538612871335268,26.092157560745505,26.121431350708008,10258200
2015-04-01,26.14338249252695,26.370268955827758,25.87989891659389,26.326356887817383,7975800
2015-04-02,26.209258464158495,26.494698129396365,26.194620174663186,26.39223289489746,6271300
2015-04-06,26.062871484982768,26.450776282378275,25.931129706250804,26.282440185546875,6624300
2015-04-07,26.494692514147708,26.65570808053418,26.29707983579519,26.304397583007812,8045000
2015-04-08,26.406875231360438,26.641082315242105,26.3117277310433,26.53861427307129,6602800
2015-04-09,26.458098436545747,26.875279830678302,26.421501324244414,26.816726684570312,7910400
2015-04-10,26.897241991899243,26.926518571622687,26.319042106218674,26.523975372314453,10047800
2015-04-13,26.523978085128245,26.794779495346273,26.472742669387824,26.567890167236328,6207400
2015-04-14,26.684997515254004,27.072905311714564,26.567893959635665,26.963119506835938,12320000
2015-04-15,26.999708912934178,27.490081881997284,26.911881960254398,27.365657806396484,13022600
2015-04-16,27.4827638105373,27.490084352566807,27.138773718306467,27.343704223632812,8876100
2015-04-17,27.11681227605405,27.13145056673639,26.728907344861632,26.89724349975586,10033800
2015-04-20,27.314421264783242,27.409568745180028,26.860645483762408,27.05093765258789,13301900
2015-04-21,27.050941363967745,27.329063302995305,26.86064916903424,26.89724349975586,11380900
2015-04-22,26.963111306922823,27.402248808950617,26.80941346040991,27.226594924926758,10161300
2015-04-23,27.204634863474453,27.49739504621398,27.08753134877225,27.358335494995117,8486900
2015-04-24,27.409575142054674,27.409575142054674,27.116814884186688,27.343704223632812,8643200
2015-04-27,27.40224758033893,27.548627671774454,27.080213612755195,27.11680793762207,8924200
2015-04-28,27.06536959775463,27.307876191162084,26.911044161967073,27.21969223022461,7525400
2015-04-29,26.98452835133165,27.69735301453797,26.98452835133165,27.55038070678711,9518400
2015-04-30,27.425451666023896,27.704704104712345,27.256431264620065,27.41810417175293,10413900
2015-05-01,27.557735054160872,27.653269320610942,27.418110205747524,27.565082550048828,6469600
2015-05-04,27.616525076662256,27.881076967303446,27.579779188809795,27.859031677246094,7375700
