Date,Open,High,Low,Close,Volume
2015-01-02,39.59687091146637,40.24182495195273,39.4950367444948,39.681732177734375,27913900
2015-01-05,39.350768430618025,39.656274166635725,39.24893426436205,39.31682586669922,39673900
2015-01-06,39.359261550437836,39.67325215841664,38.64641582066825,38.73976516723633,36447900
2015-01-07,39.019807695041095,39.427147625842196,38.60398293197851,39.231964111328125,29114100
2015-01-08,39.67325873578897,40.52188459109996,39.647800996049874,40.386104583740234,29645200
2015-01-09,40.4030667513404,40.581277356652265,39.80054333114321,40.0466423034668,23944200
2015-01-12,40.2418323430624,40.34366976598798,39.342291101305875,39.54595947265625,23651900
2015-01-13,39.85995890885959,40.65766607643976,39.08770948194394,39.3422966003418,35270600
2015-01-14,39.00283432006836,39.24045170475696,38.71430146792861,39.00283432006836,29719600
2015-01-15,39.223477708098144,39.35925767959362,38.536089781449235,38.59549331665039,32750800
2015-01-16,38.4512371685283,39.27440201471554,38.33242683413216,39.24045944213867,35695300
2015-01-20,39.29136039116087,39.58838126144818,38.67186415850368,39.36773681640625,36161900
2015-01-21,38.985871679227515,39.155597502318244,38.59550455219441,38.96889877319336,39081100
2015-01-22,39.35926205956292,40.00421618662562,39.104674989334235,39.995731353759766,35898000
2015-01-23,40.19091512194385,40.216372857943526,39.71568354736503,40.03816223144531,26211600
2015-01-26,39.88541317652149,39.99573543854628,39.240458983589264,39.893898010253906,42525500
2015-01-27,36.448479583856006,36.66063603866628,35.73563376620344,36.20237731933594,169164000
2015-01-28,36.27026362162797,36.31269425891968,34.92943346990898,34.954891204833984,84507100
2015-01-29,34.73424667009068,35.744109986215605,34.615439601987724,35.650760650634766,63585300
2015-01-30,35.260398703182744,35.28585967660725,34.242047171959896,34.284481048583984,78004900
2015-02-02,34.44571848561419,35.107645518621844,34.140212705072116,35.03126907348633,50352500
2015-02-03,35.32829453359303,35.58288163747965,34.836089993795,35.302833557128906,52082400
2015-02-04,35.59137299265969,35.82050239931485,35.099171599929235,35.50651168823242,41614800
2015-02-05,35.82897497223725,36.185396181342945,35.52346922886102,36.0241584777832,36548200
2015-02-06,36.21935230372886,36.31270166716514,35.76958162962763,35.9902229309082,34616600
2015-02-09,35.845961660044395,36.27027463631871,35.82050068013719,35.94779586791992,31381100
2015-02-10,36.27026907466382,36.29572681341626,35.79503744869785,36.151458740234375,29670700
2015-02-11,36.19390068230769,36.19390068230769,35.82050316543849,35.96477127075195,38262500
