Date,Open,High,Low,Close,Volume
2015-01-02,55.692671521080456,55.95902925409906,54.35281588807106,54.64338684082031,4212000
2015-01-05,54.231733610998624,54.385086009541496,53.182449243761155,53.33580780029297,7335600
2015-01-06,53.69902843494638,53.91695970460617,52.75467602106086,53.45689010620117,5247400
2015-01-07,53.96536035844217,55.20028310326711,53.949214116111804,55.04692459106445,4719600
2015-01-08,55.64422920841547,56.491722447183875,55.55544332273653,56.209224700927734,5536700
2015-01-09,56.136578505914564,56.20114501323983,55.10343433486247,55.1518669128418,5644000
2015-01-12,55.377862793590275,55.46664866522807,54.59493619350498,54.764434814453125,4604800
2015-01-13,55.28911034357459,56.02361096966835,54.360897770441774,54.77254104614258,6034500
2015-01-14,54.199457508453456,54.61110067276807,53.96538614670554,54.39316940307617,4810800
2015-01-15,54.59495286571457,55.05502245106649,53.44881546473117,53.553741455078125,5288300
2015-01-16,53.45654616995742,55.1655362464104,53.3755526389153,55.06834030151367,4817200
2015-01-20,55.08455423732071,55.384230982800496,53.65904431104855,53.87772750854492,5924700
2015-01-21,54.49328951635847,54.971161953760536,54.06401815120458,54.52568817138672,5182000
2015-01-22,54.81725902284458,56.39665452112406,54.59047466200552,56.33186340332031,7069200
2015-01-23,56.30756805488497,56.80973791295652,55.99168890882084,56.46146011352539,4862600
2015-01-26,56.44526210303878,57.10131781972621,56.226572744535574,57.0527229309082,5062700
2015-01-27,56.40475228540651,56.70443513217261,56.105069438640406,56.5748405456543,5846600
2015-01-28,56.89073840258355,57.595395295673484,56.00789816333725,56.06459426879883,5372700
2015-01-29,56.23467833538745,56.89073410320765,55.764907108829284,56.639652252197266,6409400
2015-01-30,56.267063086975945,56.388556467880846,54.80915487493718,54.88205337524414,8963700
2015-02-02,54.73625419923847,55.47330321991621,53.59422524422281,55.408512115478516,5695300
2015-02-03,55.95118850973446,56.42095965804302,55.359923970737746,56.39665603637695,5101400
2015-02-04,56.29946986523184,57.76547331616654,56.23467256213582,57.23900604248047,6143700
2015-02-05,57.3523868855732,57.9112527002313,57.28759577470755,57.88695526123047,4924500
2015-02-06,57.93555806232923,58.51872139573987,57.7249699298397,58.2352409362793,4836300
2015-02-09,57.87075982414278,58.178543900343286,57.31999514923765,57.46578598022461,2800400
2015-02-10,57.58727304924241,58.22713239393964,57.538678170716736,58.12184143066406,4090000
2015-02-11,57.98414926267993,58.21093979524874,57.603479058112306,57.85456085205078,3049600
2015-02-12,57.97607742105496,58.51063987022305,57.862685199128016,58.47014617919922,3437000
2015-02-13,58.364834072677944,58.583523430088526,58.18664457535409,58.35673904418945,2560100
2015-02-17,58.1461423956013,58.79409680640148,57.91125683613531,58.69690704345703,3690600
2015-02-18,58.69692544096914,58.923709864801275,58.41344491117898,58.73741912841797,3765300
2015-02-19,58.75361151365592,59.004693342962874,58.38913131238568,58.551124572753906,3023000
2015-02-20,58.42151339627696,59.58783982251705,58.113735557978835,59.57973861694336,4289900
2015-02-23,59.879443913470304,60.21151931377265,59.344875374246364,59.71745681762695,4902900
2015-02-24,61.24016139690061,61.41024971488095,59.87944867364583,60.46261215209961,9780200
2015-02-25,61.47504047708811,61.539837785434024,59.3286775285682,60.28441619873047,9318100
2015-02-26,60.34920570380083,60.77037579476827,59.57975167036076,60.01712417602539,7552300
2015-02-27,59.82273344678962,60.55978258912481,59.65264518317381,60.00901794433594,4913700
2015-03-02,59.547355821775106,60.916169495783585,59.547355821775106,60.818973541259766,5187200
