Date,Open,High,Low,Close,Volume
2015-01-02,68.3169180768265,69.15535190022611,67.83956329749887,68.8983154296875,5898800
2015-01-05,67.90692929318077,68.05380670936663,65.75271006890904,66.1443862915039,11758100
2015-01-06,66.01586806881629,66.71965821822982,65.16519583384525,66.11378479003906,11591600
2015-01-07,66.86039657300667,67.15415597621907,65.79552749101293,66.05868530273438,10353800
2015-01-08,66.82366340022465,67.58865632432597,66.46258431209277,67.57029724121094,8650800
2015-01-09,67.40508003898991,67.45404072407607,65.89345273827698,66.22393035888672,9584500
2015-01-12,65.77105502450024,65.77105502450024,64.60214319300589,64.79798126220703,8912300
2015-01-13,65.43446251025533,65.88734188295523,63.151725232132584,63.76983642578125,13277700
2015-01-14,63.15782847942858,63.89834590920824,62.31939902993569,63.58622741699219,14116900
2015-01-15,63.89833922190009,64.22269551534781,62.74778673145538,62.833465576171875,9664600
2015-01-16,62.711054200797676,64.34507779691461,62.711054200797676,64.33283996582031,12604600
2015-01-20,63.990115866841045,65.22634683914815,63.53112018951964,65.15902709960938,10406800
2015-01-21,65.35489469257685,66.26064395832776,65.08561561236287,66.19332885742188,8271000
2015-01-22,66.56053818083117,66.78085662419066,65.47730505612232,66.65845489501953,7471100
2015-01-23,66.23003558237245,66.55439187155656,65.31816522179223,65.3916015625,7984400
2015-01-26,65.61804099324179,66.92158739782144,65.06724509371983,66.63394927978516,7670500
2015-01-27,66.16273174323223,66.59112606425857,65.86897230227994,66.25453186035156,6388700
2015-01-28,66.19332608909221,66.19944267218847,63.29246885305449,63.469947814941406,10526500
2015-01-29,63.794318192126454,64.03299572155697,62.215375613389554,63.03544616699219,13994400
2015-01-30,62.178617354751715,63.20676792266731,60.513992181064964,62.747772216796875,20584700
2015-02-02,63.63518198326107,64.9509662537812,63.01706631036691,64.90812683105469,11537600
2015-02-03,65.91178003377104,67.38668844378589,65.89342095300665,67.03173065185547,14266700
2015-02-04,66.39528732281265,66.87876357688712,65.72209425264931,66.30960845947266,10176000
2015-02-05,67.05622219777071,67.38669971423921,66.44422783449119,66.89710235595703,7533300
2015-02-06,67.11133585322276,67.60092877387132,66.7747369265936,67.08073425292969,7655500
2015-02-09,67.22149364658355,68.23740706015035,67.10521783199557,67.58257293701172,6403000
