Datetime,Open,High,Low,Close,Volume
2024-06-18 00:00:00+00:00,1.9362921714782715,1.9399281740188599,1.8941547870635986,1.9099133014678955,10022672
2024-06-18 01:00:00+00:00,1.9095501899719238,1.9146175384521484,1.7293184995651245,1.748363733291626,52441968
2024-06-18 02:00:00+00:00,1.7565891742706299,1.785920262336731,1.740059494972229,1.78097403049469,14551424
2024-06-18 03:00:00+00:00,1.781542181968689,1.7962337732315063,1.776567816734314,1.7962337732315063,3984480
2024-06-18 04:00:00+00:00,1.7989009618759155,1.8172080516815186,1.794731855392456,1.8172080516815186,3633856
2024-06-18 05:00:00+00:00,1.8200582265853882,1.8396191596984863,1.8200582265853882,1.8274812698364258,2468480
2024-06-18 06:00:00+00:00,1.8268945217132568,1.8401721715927124,1.823720097541809,1.823720097541809,0
2024-06-18 07:00:00+00:00,1.823513388633728,1.8427473306655884,1.823513388633728,1.8356211185455322,0
2024-06-18 08:00:00+00:00,1.8338016271591187,1.8338016271591187,1.8216784000396729,1.8334152698516846,0
2024-06-18 09:00:00+00:00,1.8328232765197754,1.8328232765197754,1.8090466260910034,1.8108755350112915,0
2024-06-18 10:00:00+00:00,1.8068928718566895,1.8068928718566895,1.7923815250396729,1.7923815250396729,0
2024-06-18 11:00:00+00:00,1.793799877166748,1.793799877166748,1.7709689140319824,1.7900269031524658,1851296
2024-06-18 12:00:00+00:00,1.790808916091919,1.790808916091919,1.7679027318954468,1.782837152481079,4454720
2024-06-18 13:00:00+00:00,1.788886308670044,1.788886308670044,1.753438949584961,1.753438949584961,5120736
2024-06-18 14:00:00+00:00,1.752479076385498,1.7970232963562012,1.7394241094589233,1.7694815397262573,8038304
2024-06-18 15:00:00+00:00,1.7629382610321045,1.782026767730713,1.759282112121582,1.769200325012207,1048896
2024-06-18 16:00:00+00:00,1.770411491394043,1.770411491394043,1.7507600784301758,1.7654727697372437,0
2024-06-18 17:00:00+00:00,1.7778077125549316,1.7788861989974976,1.7590770721435547,1.7659302949905396,0
2024-06-18 18:00:00+00:00,1.7673441171646118,1.7760696411132812,1.7627114057540894,1.7637343406677246,0
2024-06-18 19:00:00+00:00,1.7623134851455688,1.7677927017211914,1.7557289600372314,1.7677927017211914,2125184
2024-06-18 20:00:00+00:00,1.7813969850540161,1.801841378211975,1.7718620300292969,1.801841378211975,2961824
2024-06-18 21:00:00+00:00,1.8025851249694824,1.8204519748687744,1.7982147932052612,1.818501591682434,134272
2024-06-18 22:00:00+00:00,1.8187203407287598,1.8212722539901733,1.8087382316589355,1.8195911645889282,769888
2024-06-18 23:00:00+00:00,1.8232834339141846,1.8309916257858276,1.821803331375122,1.829759120941162,0
2024-06-19 00:00:00+00:00,1.8265759944915771,1.84701406955719,1.8105337619781494,1.84701406955719,0
2024-06-19 01:00:00+00:00,1.8472508192062378,1.9158258438110352,1.8472508192062378,1.9158258438110352,0
2024-06-19 02:00:00+00:00,1.9165464639663696,1.9482412338256836,1.9130890369415283,1.9148651361465454,0
2024-06-19 03:00:00+00:00,1.9148176908493042,1.9337328672409058,1.9125936031341553,1.9337328672409058,366496
2024-06-19 04:00:00+00:00,1.930233120918274,1.9447931051254272,1.930233120918274,1.9379806518554688,260864
2024-06-19 05:00:00+00:00,1.9384690523147583,1.9520357847213745,1.9306590557098389,1.946946382522583,0
2024-06-19 06:00:00+00:00,1.9458279609680176,1.9579336643218994,1.9398878812789917,1.9579336643218994,0
2024-06-19 07:00:00+00:00,1.95634126663208,1.9569637775421143,1.938358187675476,1.9500676393508911,0
2024-06-19 08:00:00+00:00,1.9487009048461914,1.9487009048461914,1.9051882028579712,1.9051882028579712,265152
2024-06-19 09:00:00+00:00,1.9087114334106445,1.9094934463500977,1.879580020904541,1.891022801399231,2544096
2024-06-19 10:00:00+00:00,1.8941150903701782,1.915564775466919,1.8932474851608276,1.915564775466919,0
2024-06-19 11:00:00+00:00,1.9167540073394775,1.9167540073394775,1.889473795890808,1.8984620571136475,0
2024-06-19 12:00:00+00:00,1.9022516012191772,1.919381022453308,1.899399995803833,1.9168792963027954,0
2024-06-19 13:00:00+00:00,1.914124608039856,1.916151762008667,1.9024467468261719,1.9050254821777344,0
2024-06-19 14:00:00+00:00,1.9037643671035767,1.9037643671035767,1.8612533807754517,1.8612533807754517,0
2024-06-19 15:00:00+00:00,1.8632339239120483,1.8754011392593384,1.8632339239120483,1.8754011392593384,0
2024-06-19 16:00:00+00:00,1.8824700117111206,1.9019801616668701,1.8807146549224854,1.8925964832305908,0
2024-06-19 17:00:00+00:00,1.8950848579406738,1.9263728857040405,1.8950848579406738,1.9136661291122437,0
2024-06-19 18:00:00+00:00,1.9139539003372192,1.9295949935913086,1.9139539003372192,1.9231089353561401,0
2024-06-19 19:00:00+00:00,1.9226325750350952,1.9250905513763428,1.9153337478637695,1.920519232749939,0
2024-06-19 20:00:00+00:00,1.9213523864746094,1.9246307611465454,1.9134509563446045,1.9182517528533936,0
2024-06-19 21:00:00+00:00,1.9213206768035889,1.9305142164230347,1.9213206768035889,1.9243768453598022,0
2024-06-19 22:00:00+00:00,1.9233511686325073,1.9233511686325073,1.9087516069412231,1.9087516069412231,0
2024-06-19 23:00:00+00:00,1.9071471691131592,1.910223126411438,1.896504521369934,1.9063664674758911,878336
2024-06-20 00:00:00+00:00,1.9071682691574097,1.913739800453186,1.8983180522918701,1.9043323993682861,0
2024-06-20 01:00:00+00:00,1.9070461988449097,1.929918646812439,1.902875304222107,1.9067344665527344,0
2024-06-20 02:00:00+00:00,1.910527229309082,1.9164466857910156,1.899025559425354,1.910576581954956,0
2024-06-20 03:00:00+00:00,1.9161874055862427,1.9171897172927856,1.9068858623504639,1.9135900735855103,0
2024-06-20 04:00:00+00:00,1.9152659177780151,1.9278830289840698,1.9053834676742554,1.9278830289840698,0
2024-06-20 05:00:00+00:00,1.9291038513183594,1.9436230659484863,1.9220048189163208,1.9436230659484863,2818896
2024-06-20 06:00:00+00:00,1.9450953006744385,1.9503072500228882,1.9356396198272705,1.9356396198272705,1579696
2024-06-20 07:00:00+00:00,1.9407342672348022,1.9686565399169922,1.9407342672348022,1.964331030845642,3254000
2024-06-20 08:00:00+00:00,1.9695042371749878,1.9695042371749878,1.952272891998291,1.9580793380737305,0
2024-06-20 09:00:00+00:00,1.9582377672195435,1.9619386196136475,1.9500412940979004,1.9619386196136475,0
2024-06-20 10:00:00+00:00,1.9607969522476196,1.9735147953033447,1.9596302509307861,1.9735147953033447,0
2024-06-20 11:00:00+00:00,1.97980535030365,2.0003700256347656,1.976808786392212,1.976808786392212,6347776
2024-06-20 12:00:00+00:00,1.9740004539489746,1.9767218828201294,1.953230857849121,1.953230857849121,4276256
2024-06-20 13:00:00+00:00,1.947453498840332,1.947453498840332,1.8972222805023193,1.8972222805023193,8613184
2024-06-20 14:00:00+00:00,1.891599178314209,1.8931522369384766,1.8672759532928467,1.8931522369384766,4503872
2024-06-20 15:00:00+00:00,1.892451286315918,1.894533634185791,1.8685752153396606,1.8685752153396606,5230400
2024-06-20 16:00:00+00:00,1.864473819732666,1.8722240924835205,1.8510469198226929,1.8655173778533936,3748256
2024-06-20 17:00:00+00:00,1.863039493560791,1.8729902505874634,1.8601570129394531,1.8729902505874634,0
2024-06-20 18:00:00+00:00,1.8742706775665283,1.8859343528747559,1.8742706775665283,1.8764581680297852,1654736
2024-06-20 19:00:00+00:00,1.8747305870056152,1.876429557800293,1.854867696762085,1.8571200370788574,4701216
2024-06-20 20:00:00+00:00,1.8593248128890991,1.8605430126190186,1.854723572731018,1.8567817211151123,670496
2024-06-20 21:00:00+00:00,1.8548015356063843,1.8548015356063843,1.8354982137680054,1.8368014097213745,2343648
2024-06-20 22:00:00+00:00,1.835623025894165,1.8412548303604126,1.8321613073349,1.8321613073349,1570704
2024-06-20 23:00:00+00:00,1.833498239517212,1.8377972841262817,1.8307956457138062,1.8339194059371948,0
2024-06-21 00:00:00+00:00,1.8342365026474,1.8342365026474,1.8111850023269653,1.8115521669387817,663376
2024-06-21 01:00:00+00:00,1.8082149028778076,1.8469960689544678,1.8082149028778076,1.8429031372070312,3228080
2024-06-21 02:00:00+00:00,1.8457118272781372,1.8521345853805542,1.8312119245529175,1.83453369140625,0
2024-06-21 03:00:00+00:00,1.8302620649337769,1.835343599319458,1.829577088356018,1.8305670022964478,111408
2024-06-21 04:00:00+00:00,1.8290903568267822,1.8436282873153687,1.8290903568267822,1.842188835144043,27488
2024-06-21 05:00:00+00:00,1.8418219089508057,1.8440932035446167,1.8324209451675415,1.8440932035446167,0
2024-06-21 06:00:00+00:00,1.842551350593567,1.842551350593567,1.8320368528366089,1.8383349180221558,0
2024-06-21 07:00:00+00:00,1.8400108814239502,1.843621015548706,1.8182779550552368,1.823776125907898,0
2024-06-21 08:00:00+00:00,1.824070930480957,1.830797791481018,1.8157895803451538,1.8157895803451538,1090880
2024-06-21 09:00:00+00:00,1.8220949172973633,1.870267391204834,1.8220949172973633,1.8666163682937622,9103056
2024-06-21 10:00:00+00:00,1.866807460784912,1.866878867149353,1.8519901037216187,1.8519901037216187,1087936
2024-06-21 11:00:00+00:00,1.853100061416626,1.860802173614502,1.8525420427322388,1.8604791164398193,0
2024-06-21 12:00:00+00:00,1.8575063943862915,1.8609992265701294,1.8385053873062134,1.8418898582458496,0
2024-06-21 13:00:00+00:00,1.8421767950057983,1.8421767950057983,1.8191592693328857,1.8221858739852905,0
2024-06-21 14:00:00+00:00,1.8230631351470947,1.8691352605819702,1.8216030597686768,1.8646149635314941,0
2024-06-21 15:00:00+00:00,1.867465853691101,1.8712676763534546,1.8496955633163452,1.8547557592391968,0
2024-06-21 16:00:00+00:00,1.8568772077560425,1.8600850105285645,1.8489559888839722,1.8491226434707642,0
2024-06-21 17:00:00+00:00,1.8487582206726074,1.856611967086792,1.8245147466659546,1.8335736989974976,1262064
2024-06-21 18:00:00+00:00,1.832248330116272,1.8403165340423584,1.821617841720581,1.8403165340423584,2896768
2024-06-21 19:00:00+00:00,1.8460326194763184,1.8476858139038086,1.836602807044983,1.8401533365249634,0
2024-06-21 20:00:00+00:00,1.841064691543579,1.8469791412353516,1.8337633609771729,1.8339532613754272,0
2024-06-21 21:00:00+00:00,1.8340208530426025,1.8357187509536743,1.8202482461929321,1.8304853439331055,0
2024-06-21 22:00:00+00:00,1.8305505514144897,1.8305505514144897,1.8177165985107422,1.8196290731430054,0
2024-06-21 23:00:00+00:00,1.8196449279785156,1.8196449279785156,1.8101626634597778,1.811083197593689,0
2024-06-22 00:00:00+00:00,1.8124115467071533,1.8124115467071533,1.780845284461975,1.7869218587875366,0
2024-06-22 01:00:00+00:00,1.787453055381775,1.8055249452590942,1.7864924669265747,1.800400972366333,0
2024-06-22 02:00:00+00:00,1.7995485067367554,1.8071101903915405,1.7995485067367554,1.8024314641952515,0
2024-06-22 03:00:00+00:00,1.8031504154205322,1.8065025806427002,1.7973641157150269,1.8003357648849487,0
2024-06-22 04:00:00+00:00,1.8011804819107056,1.8041163682937622,1.7978743314743042,1.8018674850463867,0
2024-06-22 05:00:00+00:00,1.8009072542190552,1.8025133609771729,1.7921619415283203,1.8025133609771729,0
2024-06-22 06:00:00+00:00,1.8069260120391846,1.8131901025772095,1.8038667440414429,1.8104583024978638,307360
2024-06-22 07:00:00+00:00,1.8121118545532227,1.8129247426986694,1.7997291088104248,1.8009852170944214,0
2024-06-22 08:00:00+00:00,1.8009496927261353,1.8009496927261353,1.7866789102554321,1.7949894666671753,0
2024-06-22 09:00:00+00:00,1.7955118417739868,1.8047889471054077,1.7955118417739868,1.8047889471054077,0
2024-06-22 10:00:00+00:00,1.8050729036331177,1.8061184883117676,1.798763394355774,1.8002586364746094,0
2024-06-22 11:00:00+00:00,1.8014955520629883,1.8015106916427612,1.7963837385177612,1.8000593185424805,0
2024-06-22 12:00:00+00:00,1.7999727725982666,1.8037474155426025,1.7995803356170654,1.800608515739441,0
2024-06-22 13:00:00+00:00,1.799965500831604,1.8072504997253418,1.7997090816497803,1.8005503416061401,0
2024-06-22 14:00:00+00:00,1.8006871938705444,1.8121800422668457,1.7994248867034912,1.8072962760925293,0
2024-06-22 15:00:00+00:00,1.8084546327590942,1.8084546327590942,1.8034061193466187,1.8034061193466187,0
2024-06-22 16:00:00+00:00,1.802903413772583,1.8147693872451782,1.8017199039459229,1.8125971555709839,0
2024-06-22 17:00:00+00:00,1.813730001449585,1.818365216255188,1.8084208965301514,1.8084208965301514,0
2024-06-22 18:00:00+00:00,1.8071789741516113,1.8071789741516113,1.7995378971099854,1.7995378971099854,0
2024-06-22 19:00:00+00:00,1.798221230506897,1.7996249198913574,1.7965114116668701,1.7988555431365967,0
2024-06-22 20:00:00+00:00,1.7989822626113892,1.7989822626113892,1.7892394065856934,1.7986582517623901,0
2024-06-22 21:00:00+00:00,1.798848032951355,1.8016952276229858,1.7955161333084106,1.79779851436615,0
2024-06-22 22:00:00+00:00,1.8001484870910645,1.8001484870910645,1.7939244508743286,1.7966893911361694,0
2024-06-22 23:00:00+00:00,1.7959599494934082,1.798510193824768,1.7888156175613403,1.7901098728179932,0
2024-06-23 00:00:00+00:00,1.789306640625,1.8081458806991577,1.789306640625,1.804364800453186,0
2024-06-23 01:00:00+00:00,1.804376244544983,1.810172200202942,1.804376244544983,1.80961275100708,0
2024-06-23 02:00:00+00:00,1.8088091611862183,1.8088091611862183,1.8040906190872192,1.806551456451416,0
2024-06-23 03:00:00+00:00,1.811155080795288,1.816787600517273,1.808739423751831,1.8156702518463135,0
2024-06-23 04:00:00+00:00,1.8166272640228271,1.8203810453414917,1.811939001083374,1.811939001083374,929208
2024-06-23 05:00:00+00:00,1.8123708963394165,1.8131988048553467,1.8017408847808838,1.8017408847808838,0
2024-06-23 06:00:00+00:00,1.8016610145568848,1.8028028011322021,1.7978657484054565,1.8008882999420166,0
2024-06-23 07:00:00+00:00,1.8001717329025269,1.8067678213119507,1.8001717329025269,1.8067678213119507,0
2024-06-23 08:00:00+00:00,1.8096284866333008,1.8110861778259277,1.8054888248443604,1.8090174198150635,0
2024-06-23 09:00:00+00:00,1.8100861310958862,1.8143465518951416,1.8072172403335571,1.8103185892105103,0
2024-06-23 10:00:00+00:00,1.8134198188781738,1.8134198188781738,1.7962779998779297,1.7969412803649902,162552
2024-06-23 11:00:00+00:00,1.7950962781906128,1.7950962781906128,1.7897837162017822,1.7918670177459717,1653048
2024-06-23 12:00:00+00:00,1.793670892715454,1.7949060201644897,1.7892608642578125,1.7892608642578125,432648
2024-06-23 13:00:00+00:00,1.7911955118179321,1.7949012517929077,1.7812882661819458,1.7812882661819458,1587888
2024-06-23 14:00:00+00:00,1.7822459936141968,1.7836755514144897,1.7641621828079224,1.7772233486175537,4150544
2024-06-23 15:00:00+00:00,1.7749049663543701,1.7792508602142334,1.7692815065383911,1.7692815065383911,2251904
2024-06-23 16:00:00+00:00,1.769374132156372,1.7705812454223633,1.7469329833984375,1.7469329833984375,2407600
2024-06-23 17:00:00+00:00,1.7499659061431885,1.7616568803787231,1.7499659061431885,1.7587031126022339,1606024
2024-06-23 18:00:00+00:00,1.7605117559432983,1.7664059400558472,1.7605117559432983,1.7624961137771606,721656
2024-06-23 19:00:00+00:00,1.7613718509674072,1.7636151313781738,1.7529836893081665,1.754233479499817,557136
2024-06-23 20:00:00+00:00,1.753965139389038,1.753965139389038,1.7243175506591797,1.728909969329834,7100624
2024-06-23 21:00:00+00:00,1.7347869873046875,1.7347869873046875,1.723067045211792,1.7331385612487793,2776648
2024-06-23 22:00:00+00:00,1.732880711555481,1.732880711555481,1.7103796005249023,1.715103268623352,2678088
2024-06-23 23:00:00+00:00,1.7182384729385376,1.7182384729385376,1.705262303352356,1.7071945667266846,1943184
2024-06-24 00:00:00+00:00,1.7113054990768433,1.7291078567504883,1.7113054990768433,1.7291078567504883,2123480
2024-06-24 01:00:00+00:00,1.730062484741211,1.7306265830993652,1.71571683883667,1.724808692932129,3379856
2024-06-24 02:00:00+00:00,1.7278668880462646,1.7285577058792114,1.7120187282562256,1.7120187282562256,4027456
2024-06-24 03:00:00+00:00,1.714915156364441,1.7251769304275513,1.7103475332260132,1.7103475332260132,1830368
2024-06-24 04:00:00+00:00,1.71168053150177,1.7150412797927856,1.7030659914016724,1.7150412797927856,1108016
2024-06-24 05:00:00+00:00,1.7143949270248413,1.7143949270248413,1.6768908500671387,1.6809324026107788,9711552
2024-06-24 06:00:00+00:00,1.6853383779525757,1.7003694772720337,1.6853383779525757,1.6970925331115723,4020240
2024-06-24 07:00:00+00:00,1.6998084783554077,1.7073936462402344,1.6971237659454346,1.7009419202804565,2614912
2024-06-24 08:00:00+00:00,1.6974151134490967,1.7139854431152344,1.6880388259887695,1.7058148384094238,4944464
2024-06-24 09:00:00+00:00,1.7019139528274536,1.7019139528274536,1.660618543624878,1.686706781387329,18312576
2024-06-24 10:00:00+00:00,1.689055323600769,1.6927995681762695,1.6832524538040161,1.6872780323028564,5892016
2024-06-24 11:00:00+00:00,1.6928582191467285,1.707136869430542,1.6878626346588135,1.707136869430542,4387392
2024-06-24 12:00:00+00:00,1.7048012018203735,1.7199541330337524,1.7048012018203735,1.7142045497894287,4207728
2024-06-24 13:00:00+00:00,1.7141482830047607,1.725784420967102,1.7075085639953613,1.721855878829956,2448464
2024-06-24 14:00:00+00:00,1.7245365381240845,1.729312539100647,1.7013702392578125,1.7013702392578125,0
2024-06-24 15:00:00+00:00,1.704088568687439,1.7043715715408325,1.678658366203308,1.678658366203308,2009568
2024-06-24 16:00:00+00:00,1.6819158792495728,1.6947870254516602,1.6819158792495728,1.6845957040786743,3513072
2024-06-24 17:00:00+00:00,1.6918586492538452,1.701725721359253,1.685499906539917,1.701725721359253,7796352
2024-06-24 18:00:00+00:00,1.7010854482650757,1.7104412317276,1.6956336498260498,1.707055687904358,4274464
2024-06-24 19:00:00+00:00,1.7098180055618286,1.7156891822814941,1.6997219324111938,1.7032781839370728,4022864
2024-06-24 20:00:00+00:00,1.70479154586792,1.716005802154541,1.6891083717346191,1.7118457555770874,3915216
2024-06-24 21:00:00+00:00,1.717093586921692,1.7528014183044434,1.717093586921692,1.7528014183044434,6450544
2024-06-24 22:00:00+00:00,1.7553043365478516,1.7672053575515747,1.7553043365478516,1.7616230249404907,1787632
2024-06-24 23:00:00+00:00,1.7589361667633057,1.7725982666015625,1.7589361667633057,1.7725982666015625,1793360
2024-06-25 00:00:00+00:00,1.7713042497634888,1.778470754623413,1.7682288885116577,1.7783000469207764,2325728
2024-06-25 01:00:00+00:00,1.7778499126434326,1.7779945135116577,1.7652945518493652,1.7710918188095093,0
2024-06-25 02:00:00+00:00,1.7759157419204712,1.7765288352966309,1.769763708114624,1.7746914625167847,140192
2024-06-25 03:00:00+00:00,1.7705758810043335,1.7892107963562012,1.7705758810043335,1.7790008783340454,5829056
2024-06-25 04:00:00+00:00,1.778074860572815,1.781653881072998,1.7766517400741577,1.781653881072998,5808
2024-06-25 05:00:00+00:00,1.782036542892456,1.782481074333191,1.7717176675796509,1.7728534936904907,0
2024-06-25 06:00:00+00:00,1.7717643976211548,1.7717643976211548,1.7640222311019897,1.7640222311019897,0
2024-06-25 07:00:00+00:00,1.7672721147537231,1.7715188264846802,1.7516634464263916,1.7519556283950806,0
2024-06-25 08:00:00+00:00,1.7495325803756714,1.7498929500579834,1.72622811794281,1.7305541038513184,0
2024-06-25 09:00:00+00:00,1.7335920333862305,1.7594857215881348,1.7335920333862305,1.7594857215881348,0
2024-06-25 10:00:00+00:00,1.7585277557373047,1.7603875398635864,1.7471892833709717,1.7471892833709717,0
2024-06-25 11:00:00+00:00,1.7491042613983154,1.7565391063690186,1.7452532052993774,1.7487794160842896,0
2024-06-25 12:00:00+00:00,1.7460463047027588,1.7488524913787842,1.7411445379257202,1.7411445379257202,0
2024-06-25 13:00:00+00:00,1.7409762144088745,1.7578458786010742,1.7409762144088745,1.753712773323059,1016288
2024-06-25 14:00:00+00:00,1.7532826662063599,1.7855451107025146,1.7532826662063599,1.7734696865081787,1056656
2024-06-25 15:00:00+00:00,1.775579571723938,1.7943615913391113,1.7751408815383911,1.793242335319519,671328
2024-06-25 16:00:00+00:00,1.794387936592102,1.794387936592102,1.7766553163528442,1.7766553163528442,0
2024-06-25 17:00:00+00:00,1.7746247053146362,1.78377366065979,1.7746247053146362,1.7766380310058594,0
2024-06-25 18:00:00+00:00,1.7754833698272705,1.7905322313308716,1.771889328956604,1.7905322313308716,0
2024-06-25 19:00:00+00:00,1.792744517326355,1.792744517326355,1.7822290658950806,1.7822290658950806,0
2024-06-25 20:00:00+00:00,1.7845113277435303,1.7878124713897705,1.7843742370605469,1.7843742370605469,0
2024-06-25 21:00:00+00:00,1.7842671871185303,1.7850983142852783,1.7809185981750488,1.7809185981750488,0
2024-06-25 22:00:00+00:00,1.779598593711853,1.7819833755493164,1.7672091722488403,1.7672091722488403,0
2024-06-25 23:00:00+00:00,1.7665601968765259,1.7665601968765259,1.7545109987258911,1.761132001876831,0
2024-06-26 00:00:00+00:00,1.761561393737793,1.7648122310638428,1.7579751014709473,1.7586643695831299,0
2024-06-26 01:00:00+00:00,1.7598568201065063,1.779648780822754,1.7575404644012451,1.779648780822754,0
2024-06-26 02:00:00+00:00,1.7808990478515625,1.7899489402770996,1.7808990478515625,1.7809644937515259,0
2024-06-26 03:00:00+00:00,1.7774765491485596,1.7774765491485596,1.7621896266937256,1.7689436674118042,0
2024-06-26 04:00:00+00:00,1.7701774835586548,1.7701774835586548,1.7639650106430054,1.7639650106430054,0
2024-06-26 05:00:00+00:00,1.7629272937774658,1.7672882080078125,1.7560354471206665,1.7582855224609375,0
2024-06-26 06:00:00+00:00,1.7569341659545898,1.7569341659545898,1.7522343397140503,1.7539995908737183,0
2024-06-26 07:00:00+00:00,1.7512506246566772,1.7711695432662964,1.750009536743164,1.765580177307129,2745472
2024-06-26 08:00:00+00:00,1.7659778594970703,1.7659778594970703,1.746953010559082,1.746953010559082,0
2024-06-26 09:00:00+00:00,1.7447869777679443,1.7513009309768677,1.7413525581359863,1.7513009309768677,0
2024-06-26 10:00:00+00:00,1.7503960132598877,1.7503960132598877,1.7450525760650635,1.74875009059906,0
2024-06-26 11:00:00+00:00,1.7492434978485107,1.7573988437652588,1.7492434978485107,1.7545913457870483,0
2024-06-26 12:00:00+00:00,1.7551851272583008,1.758857011795044,1.7431352138519287,1.7446203231811523,0
2024-06-26 13:00:00+00:00,1.7445687055587769,1.758749008178711,1.7427544593811035,1.758749008178711,0
2024-06-26 14:00:00+00:00,1.7596697807312012,1.7632086277008057,1.7467683553695679,1.753839373588562,0
2024-06-26 15:00:00+00:00,1.7524510622024536,1.7524510622024536,1.7377161979675293,1.7435579299926758,0
2024-06-26 16:00:00+00:00,1.7442015409469604,1.7455403804779053,1.7390162944793701,1.7390162944793701,0
2024-06-26 17:00:00+00:00,1.7379510402679443,1.7379510402679443,1.7151330709457397,1.727577567100525,3845488
2024-06-26 18:00:00+00:00,1.733926773071289,1.733926773071289,1.726131796836853,1.7310220003128052,0
2024-06-26 19:00:00+00:00,1.7309889793395996,1.768337607383728,1.730224370956421,1.768337607383728,2522912
2024-06-26 20:00:00+00:00,1.7821205854415894,1.7962799072265625,1.7586270570755005,1.772574782371521,5987664
2024-06-26 21:00:00+00:00,1.7780141830444336,1.7820274829864502,1.7694110870361328,1.7820274829864502,1881760
2024-06-26 22:00:00+00:00,1.7825696468353271,1.7891062498092651,1.7736968994140625,1.7803205251693726,1017152
2024-06-26 23:00:00+00:00,1.7866747379302979,1.7937281131744385,1.7799841165542603,1.78362238407135,4229904
2024-06-27 00:00:00+00:00,1.7844613790512085,1.7844613790512085,1.7770867347717285,1.7776762247085571,1877472
2024-06-27 01:00:00+00:00,1.7760924100875854,1.787135362625122,1.7714550495147705,1.787135362625122,465360
2024-06-27 02:00:00+00:00,1.7873663902282715,1.7948417663574219,1.7799344062805176,1.7948417663574219,3088416
2024-06-27 03:00:00+00:00,1.7971395254135132,1.7992817163467407,1.7783030271530151,1.7783030271530151,3585552
2024-06-27 04:00:00+00:00,1.7773481607437134,1.7849106788635254,1.7773481607437134,1.7803528308868408,1791856
2024-06-27 05:00:00+00:00,1.7818779945373535,1.7818779945373535,1.7469580173492432,1.7469580173492432,2262928
2024-06-27 06:00:00+00:00,1.745377779006958,1.746345043182373,1.7398992776870728,1.7420493364334106,1979200
2024-06-27 07:00:00+00:00,1.741562008857727,1.741562008857727,1.7322767972946167,1.7360353469848633,0
2024-06-27 08:00:00+00:00,1.7366228103637695,1.7392064332962036,1.7336664199829102,1.7377777099609375,0
2024-06-27 09:00:00+00:00,1.7403502464294434,1.7691084146499634,1.7403502464294434,1.7691084146499634,1268496
2024-06-27 10:00:00+00:00,1.7719504833221436,1.774127721786499,1.7635836601257324,1.7635836601257324,895552
2024-06-27 11:00:00+00:00,1.761595606803894,1.769950032234192,1.758381724357605,1.7687290906906128,0
2024-06-27 12:00:00+00:00,1.7704920768737793,1.7956136465072632,1.7704920768737793,1.792810320854187,8395024
2024-06-27 13:00:00+00:00,1.796433448791504,1.8224467039108276,1.796433448791504,1.8131065368652344,11167280
