Datetime,Open,High,Low,Close,Volume
2024-06-17 00:00:00+00:00,0.0013327288907021284,0.0013365389313548803,0.0013305771863088012,0.0013305771863088012,0
2024-06-17 01:00:00+00:00,0.001330781844444573,0.0013313426170498133,0.0013263777364045382,0.001328487298451364,0
2024-06-17 02:00:00+00:00,0.0013283999869599938,0.0013283999869599938,0.0013245264999568462,0.001325945951975882,0
2024-06-17 03:00:00+00:00,0.0013259389670565724,0.0013276302488520741,0.0013242284767329693,0.0013242284767329693,0
2024-06-17 04:00:00+00:00,0.0013240603730082512,0.0013273080112412572,0.0013234501238912344,0.0013273080112412572,0
2024-06-17 05:00:00+00:00,0.0013272454962134361,0.001329487538896501,0.0013255828525871038,0.0013255828525871038,0
2024-06-17 06:00:00+00:00,0.001326349563896656,0.001326349563896656,0.0013215587241575122,0.0013215587241575122,0
2024-06-17 07:00:00+00:00,0.0013217625673860312,0.0013250487390905619,0.0013188518350943923,0.0013239759718999267,0
2024-06-17 08:00:00+00:00,0.0013226204318925738,0.0013255070662125945,0.0013195587089285254,0.0013231565244495869,0
2024-06-17 09:00:00+00:00,0.0013230063486844301,0.0013232835335657,0.0013136016204953194,0.0013136016204953194,0
2024-06-17 10:00:00+00:00,0.0013139493530616164,0.0013176343636587262,0.0013112270971760154,0.0013162099057808518,0
2024-06-17 11:00:00+00:00,0.0013160440139472485,0.0013193016638979316,0.001315170549787581,0.001315170549787581,0
2024-06-17 12:00:00+00:00,0.0013151903403922915,0.0013151903403922915,0.0013103511882945895,0.0013113169698044658,0
2024-06-17 13:00:00+00:00,0.001310766558162868,0.001313734450377524,0.0013042252976447344,0.0013042252976447344,0
2024-06-17 14:00:00+00:00,0.0013031638227403164,0.0013132317690178752,0.0013031638227403164,0.0013069582637399435,0
2024-06-17 15:00:00+00:00,0.0013080885400995612,0.0013111773878335953,0.001304999808780849,0.0013060754863545299,0
2024-06-17 16:00:00+00:00,0.0013063113437965512,0.001318181399255991,0.0013041193597018719,0.001315862755291164,0
2024-06-17 17:00:00+00:00,0.0013176619540899992,0.0013291685609146953,0.0013176619540899992,0.0013276329264044762,0
2024-06-17 18:00:00+00:00,0.0013310106005519629,0.00134346354752779,0.0013310106005519629,0.0013394643319770694,0
2024-06-17 19:00:00+00:00,0.0013411451363936067,0.0013411451363936067,0.0013313241070136428,0.0013313241070136428,0
2024-06-17 20:00:00+00:00,0.0013330732472240925,0.0013330732472240925,0.0013234583893790841,0.001327522681094706,0
2024-06-17 21:00:00+00:00,0.0013280988205224276,0.0013328444911167026,0.0013267751783132553,0.0013316359836608171,0
2024-06-17 22:00:00+00:00,0.0013315932592377067,0.0013330364599823952,0.001329959835857153,0.0013329676585271955,0
2024-06-17 23:00:00+00:00,0.0013324335450306535,0.001333597581833601,0.0013288039481267333,0.0013301045401021838,0
2024-06-18 00:00:00+00:00,0.0013297239784151316,0.0013308360939845443,0.0013129066210240126,0.0013147640274837613,0
2024-06-18 01:00:00+00:00,0.0013150457525625825,0.001318531227298081,0.0012932453537359834,0.0013009151443839073,0
2024-06-18 02:00:00+00:00,0.001301946584135294,0.001310283550992608,0.0012938226573169231,0.0013085721293464303,0
2024-06-18 03:00:00+00:00,0.0013091186992824078,0.0013107373379170895,0.0013061169302091002,0.0013103962410241365,0
2024-06-18 04:00:00+00:00,0.001309730694629252,0.0013144738040864468,0.0013082562945783138,0.0013130344450473785,0
2024-06-18 05:00:00+00:00,0.0013118586502969265,0.001316061126999557,0.0013118586502969265,0.0013128028949722648,0
2024-06-18 06:00:00+00:00,0.0013122977688908577,0.0013136225752532482,0.0013091771397739649,0.0013091771397739649,0
2024-06-18 07:00:00+00:00,0.0013097559567540884,0.0013149342266842723,0.0013097559567540884,0.0013128251302987337,0
2024-06-18 08:00:00+00:00,0.0013130443403497338,0.001314785797148943,0.0013122111558914185,0.001314785797148943,0
2024-06-18 09:00:00+00:00,0.0013145293341949582,0.0013145293341949582,0.0013106914702802896,0.0013106914702802896,0
2024-06-18 10:00:00+00:00,0.001309579936787486,0.0013112486340105534,0.001307393074966967,0.001308409497141838,0
2024-06-18 11:00:00+00:00,0.0013086858671158552,0.0013091436121612787,0.001303318771533668,0.0013076617615297437,0
2024-06-18 12:00:00+00:00,0.0013070062268525362,0.0013070062268525362,0.0013005889486521482,0.0013031944399699569,0
2024-06-18 13:00:00+00:00,0.0013043018989264965,0.0013043018989264965,0.0012932358076795936,0.0012967506190761924,0
2024-06-18 14:00:00+00:00,0.0012961524771526456,0.0013051837449893355,0.001292453845962882,0.001294445595704019,0
2024-06-18 15:00:00+00:00,0.0012918844586238265,0.001297069014981389,0.0012877712724730372,0.0012903977185487747,0
2024-06-18 16:00:00+00:00,0.0012927911011502147,0.00129418121650815,0.0012880921130999923,0.0012891795486211777,0
2024-06-18 17:00:00+00:00,0.0012931626988574862,0.0012960659805685282,0.0012895416002720594,0.00129219819791615,0
